0.0,0.84,0.16,0.2263,10zwziu,False
0.0,0.732,0.268,0.296,10ztyao,False
0.0,0.872,0.128,0.4201,110ec28,False
0.312,0.325,0.364,0.2023,10zt10t,False
0.0,1.0,0.0,0.0,11068p4,False
0.0,0.334,0.666,0.6114,10kzboh,True
0.0,0.752,0.248,0.5106,1102qiu,True
0.0,1.0,0.0,0.0,10lfd5w,False
0.197,0.573,0.229,0.128,110bnnz,False
0.0,0.847,0.153,0.4019,11054ww,False
